TITLE_ID,TITLE,AUTHOR,Language,BOOK_NO,TIMES_RENTED,Categoryï¿½,ISBN
360627,Bringing Up Your Baby : The Comprehensive Guide for Your Baby's First Year,Komal Porecha,English,B0970416,0,Health & Fitness,978-8184003253
271319,Work Smarter Live Better,Konstant Tina,English,B0973390,4,Management,978-1444135688
475423,America Anubhava Kathalu,Kooturu Ram Reddy,English,B01085723,0,Regional,978-4550069960
195866,Basketball's Greatest Players (Step 5),"Kramer, Sydelle",English,B0971823,1,Kids,#N/A
194891,Christopher Columbus (Step 3),"Krensky, Stephen",English,B0971847,0,Kids,978-0679803690
194689,My Loose Tooth (Step 2),"Krensky, Stephen",English,B0971962,2,Kids,978-0679888475
195104,A FLAME OF LEARNING,Krishnamurti  J,English,B0973553,1,Self Help,978-8187326625
195100,ON LIVING AND DYING,Krishnamurti  J,English,B0973554,0,Self Help,978-0575053304
195287,SOCIAL RESPONSIBILITY,Krishnamurti  J,English,B0973783,2,Self Help,978-1888004038
195295,THE WAY OF INTELLIGENCE,Krishnamurti  J,English,B0973836,0,Self Help,978-8187326953
195298,TRADITION AND REVOLUTION,Krishnamurti  J,English,B0973842,0,Self Help,978-3639210873
312721,Truth And Actuality,Krishnamurti J.,English,B0973839,0,Self Help,#N/A
353271,Burned (English),Kristin Cast P. C. Cast,English,B0971363,0,Teen,978-4550069960
353253,Chosen (English),Kristin Cast P. C. Cast,English,B0971362,1,Teen,978-0349001142
324975,A House of Night: Hidden (Book - 10),"Kristin Cast, P C Cast",English,B0971361,0,Teen,978-1905654895
194896,Eat My Dust! Henry Ford's First Race (Step 3),"Kulling, Monica",English,B0971953,1,Kids,978-0375815102
195846,Escape North! The Story of Harriet Tubman (Step 4),"Kulling, Monica",English,B0971967,1,Kids,978-0375801549
195858,The Great Houdini (Step 4),"Kulling, Monica",English,B0971831,1,Kids,978-0679885733
246341,Myth Quest 4: Garuda: Devourer Of Serpents,"Kumar, Anu",English,B0973512,1,Kids,#N/A
246340,Myth Quest 5: Airavata: Elephant Of The Clouds,"Kumar, Anu",English,B0973533,0,Kids,978-9381523704
246317,Myth Quest 6: Sheshanaga: The Endless Snake,"Kumar, Anu",English,B0973633,0,Kids,978-0345544940
295974,Narasimha: The Great Protector (Mythquest 8),"Kumar, Anu",English,B0973635,1,Kids,978-8126714063
192483,Puffin Lives: Subhas Chandra Bose,"Kumar, Anu",English,B0970979,1,Classic,978-0143331322
295975,Uchchaishravas: The Divine Flying Horse (Mythquest 7),"Kumar, Anu",English,B0973634,0,Kids,#N/A
366758,Interesting Stories From Panchtantra [In English ] Fascinating Episodes with Worldly Wise Messages (English)        (Hardcover),Kunwar Anil Kumar,English,B0972955,1,Kids,#N/A
366718,Moral Stories From Panchatantra,Kunwar Anil Kumar,English,B0972956,0,Kids,#N/A
366725,Rib Tickling Tales of Akbar Birbal [In English ] Blitzy Answers to Dizzy Quizzing (English)        (Hardcover),Kunwar Anil Kumar,English,B0972946,2,Kids,978-9350098455
271468,ANGEL,L A Weatherly,English,B0970651,5,Teen,978-1409521969
253650,Angel Fire,L A Weatherly,English,B0970632,2,Teen,978-1409522010
303922,Vampire Diaries Stefan's Diaries: The Compelled (Volume - 2),L. J. Smith,English,B0971482,4,Teen,978-1472381965
363674,The Brilliant World of Tom Gates,L. Pichon ,English,B0972762,17,Pre Teen,978-0763680688
363658,Tom Gates - A Tiny Bit Lucky (English)        (Paperback),L. Pichon ,English,B0972769,10,Pre Teen,978-9352756520
364319,Tom Gates - Everything's Amazing (Sort of) (English)        (Paperback),L. Pichon ,English,B0972765,9,Pre Teen,978-4550069960
363657,Tom Gates - Extra Special Treats (Not) (English),L. Pichon ,English,B0972768,10,Pre Teen,978-1536213201
369335,Tom Gates #8 : Yes! No (Maybe...),L. Pichon ,English,B0972770,11,Pre Teen,978-9351039716
357898,Tom Gates is Absolutely Fantastic (At Some Things) (English)        (Paperback),L. Pichon ,English,B0972767,9,Pre Teen,978-1472381941
295963,Vampire Diaries Stefan's Diaries 5:The Asylum,L.J. Smith,English,B0971497,4,Teen,978-0062113955
383519,Astronauts Read it yourself with ladybird,Lady Bird,English,B0972661,5,Kids,#N/A
364464,Ladybird Tales : Peter and the Wolf,Lady Bird,English,B0971691,1,Kids,978-0723294511
364460,Ladybird Tales : Snow White and Rose Red,Lady Bird,English,B0971696,4,Kids,978-0723294474
360751,Ladybird Tales: Pinocchio,Lady Bird,English,B0970783,6,Kids,#N/A
363648,Peppa Pig: George and the Noisy Baby        (Paperback),Lady Bird,English,B0970521,5,Kids,978-9350641552
362095,Peppa Pig: George's Racing Car,Lady Bird,English,B0970532,8,Kids,#N/A
382297,Read It Yourself with Ladybird Big Machines,Lady Bird,English,B01085910,0,Kids,978-0723295082
382297,Read It Yourself with Ladybird Big Machines,Lady Bird,English,B0972663,1,Kids,978-0723295082
382306,Read It Yourself with Ladybird Bravest Fox,Lady Bird,English,B0972657,1,Kids,978-0723295198
382301,Read It Yourself with Ladybird Level 2 Peanuts Charlie Brown's K,Lady Bird,English,B0972676,2,Kids,978-4550069960
382299,Read It Yourself with Ladybird Wild Animals,Lady Bird,English,B0972668,2,Kids,978-9390183937
412423,Cars ? Read it yourself with Ladybird (non-fiction) Level 1,Ladybird,English,B01030032,3,Kids,#N/A
371468,Ladybird Classics : Peter Pan,Ladybird,English,B0970787,4,Kids,#N/A
371470,Ladybird Classics : The Jungle Book,Ladybird,English,B0970781,7,Kids,978-0241253885
371472,Ladybird Classics The WInd in the Will,Ladybird,English,B0970762,4,Kids,#N/A
309063,Ladybird Classics: Black Beauty,Ladybird,English,B0970785,13,Kids,978-1846469442
309067,Ladybird Classics: Treasure Island,Ladybird,English,B0970786,11,Pre Teen,#N/A
383512,Ladybird Learners: Things That Go,Ladybird,English,B0970874,3,Kids,978-9389281033
191738,Ladybird Tales : Little Red Hen (New),Ladybird,English,B0971694,1,Kids,978-0721409504
383509,Ladybird Tales the Big Pancake,Ladybird,English,B0970766,6,kids,978-0718193409
202644,Peppa Pig : Peppa and the Big Train My F,Ladybird,English,B0970530,9,Kids,#N/A
370589,Peppa Pig: Colours,Ladybird,English,B0970543,5,Kids,978-0723297833
353409,Peppa Pig: Peppa's Easter Egg Hunt,Ladybird,English,B0970536,7,Kids,978-0723271307
383420,Peppa Pig: Peppa's Pumpkin Party,Ladybird,English,B0970534,8,Kids,#N/A
353396,Peppa Pig: Peppa's Washing Day: My First Storybook : Peppa's Washing Day My First Storybook (English),Ladybird,English,B0970544,7,Kids,978-0241401828
353400,Peppa Pig: The Fire Engine: My First Storybook (English),Ladybird,English,B0970531,10,Kids,#N/A
383400,Peppa Pig: The Story of Prince George,Ladybird,English,B0970528,9,Teen,978-0241264973
315776,"Sunstart Readers: Animals, Birds and Fish",Ladybird,English,B0972683,0,Kids,#N/A
372589,The jungle book-level 3,Ladybird,English,B0972687,2,Kids,#N/A
353722,The Ugly Duckling: Ladybird First Favourite Tales,Ladybird,English,B0970872,2,Kids,978-0723270676
364308,IY 1 : Rex the Big Dinosaur (NEW) (English),Ladybird ,English,B0972652,3,Kids,978-1472381941
364459,Ladybird Tales : Cinderella (English),Ladybird ,English,B0971689,1,Kids,#N/A
360752,Ladybird Tales : The Enormous Turnip (English)        (Hardcover),Ladybird ,English,B0971029,2,Kids,#N/A
366032,Ladybird Tales : The Gingerbread Man,Ladybird ,English,B0971046,3,Kids,978-1409306306
360757,Ladybird Tales Rapunzel (English)        (Hardcover),Ladybird ,English,B0971050,5,Kids,978-1409314134
360737,Ladybird Tales Rumpelstiltskin (English),Ladybird ,English,B0971692,1,Kids,978-1409311164
358979,Peppa Pig: Dentist Trip (English)        (Paperback),Ladybird ,English,B0970518,5,Kids,978-1409301936
363647,Peppa Pig: Fun at the Fair : Fun at the Fair (English)        (Paperback),Ladybird ,English,B0970525,4,Kids,978-0723295228
360806,Peppa Pig: George's Balloon,Ladybird ,English,B0970520,1,Kids,#N/A
363646,Peppa Pig: Peppa Goes Swimming (English),Ladybird ,English,B0970522,7,Kids,#N/A
358978,Peppa Pig: Peppa Meets the Queen : Peppa Meets the Queen (English)        (Paperback),Ladybird ,English,B0970516,5,Kids,#N/A
363675,Peppa Pig: Peppa's First Sleepover : Peppa's First Sleepover (English)        (Paperback),Ladybird ,English,B0970526,1,Kids,978-1409305781
364465,Picture Dictionary (English),Ladybird ,English,B0971688,0,Kids,#N/A
360745,Read it Yourself with Ladybird : Why Lion Roarrrs! (Level - 2)        (Hardcover),Ladybird ,English,B0972656,0,Kids,978-0723273332
361385,Read it Yourself with Laybird : Town Mouse and Country Mouse (Level - 2) (English)        (Hardcover),Ladybird ,English,B0972673,1,Kids,978-1472381941
361386,RIY 2 : Dom's Dragon (NEW)        (Hardcover),Ladybird ,English,B0972674,0,Kids,#N/A
360987,RIY 2 : Little Red Riding Ho (NEW) (English),Ladybird ,English,B0972685,0,Kids,978-1409304463
360744,RIY 2 : Pirate School (NEW)        (Hardcover),Ladybird ,English,B0972641,0,Kids,978-1425811662
360747,RIY 2 : Sleeping Beauty (NEW) (English)        (Hardcover),Ladybird ,English,B0972672,0,Kids,#N/A
360749,RIY 2 : The Tale of Jemima Puddle-D (English)        (Hardcover),Ladybird ,English,B0972684,0,Kids,978-9351678274
361215,RIY 2 : The Three Little Pig (NEW) (English)        (Hardcover),Ladybird ,English,B0972675,1,Kids,978-0723272953
360743,RIY 3 : Hansel & Gretel (NEW) (English),Ladybird ,English,B0972689,0,Kids,978-8174829184
358977,RIY 3 : The Elves & the Shoema (NEW (English)        (Paperback),Ladybird ,English,B0972643,0,Kids,978-1849838399
360988,RIY 4 : Heidi (NEW) (English),Ladybird ,English,B0972645,0,Kids,978-4550069960
361383,The Pied Piper of Hamelin - Read it yourself with Ladybird: Level 4,Ladybird ,English,B0972654,2,Kids,#N/A
360989,Tinga Tinga Tales - Why Giraffe has a Long Neck (English,Ladybird ,English,B0972662,2,Kids,978-8171673407
382357,The Girl in the Spider's Web,"Lagercrantz, David",English,B0971366,1,Fiction,978-1388831646
189111,INTERPRETER OF MALADIES,"Lahiri, Jhumpa",English,B0970397,1,Indian Writing,978-8172235024
189112,THE NAMESAKE,"Lahiri, Jhumpa",English,B0970350,3,Indian Writing,978-0006551805
186805,JATAKA TALES -ELEPHANT STORIES (554),Lakshmi Lal,English,B0972045,0,Kids,978-8129141842
186706,GHATOTKACHA (592),Lakshmi Seshadri,English,B0972046,5,Kids,#N/A
197470,Hog and Dog (Step 1),"Landolf, Diane Wright",English,B0971835,1,Kids,978-0375831652
359419,12 Dancing Princess,Language: English,English,B0970576,2,Kids,978-1474991186
359428,Adventures of Huckleberry Finn,Language: English,English,B0970591,0,Classic,978-1719835152
359414,Adventures of TOM Sawyer,Language: English,English,B0970597,1,Kids,978-1719836517
359435,At the Zoo,Language: English,English,B0971383,2,Kids,978-1877561689
360741,Counting; Colours and Shapes: English fo (English)        (Hardcover),Language: English,English,B0971039,0,Kids,978-8174829177
359441,David And Goliath),Language: English,English,B0970581,1,Kids,978-1846101458
360740,First Dictionary: English for Beginners (English),Language: English,English,B0971048,0,Kids,978-0723294221
368513,Funny Photo Phonics A Fox In Socks Book,Language: English,English,B0973190,1,Kids,978-8171673407
365998,HEIDI,Language: English,English,B0970578,0,Kids,978-0300055627
359430,JINGLE BELLS - NURSERY RHYMES,Language: English,English,B0973497,0,Kids,978-0194333450
356429,Ladybird Classics: The Three Musketeers (English)        (Hardcover),Language: English,English,B0970780,0,Kids,978-0721417530
359513,MY COUNTRY (English)        (Paperback),Language: English,English,B0970562,3,Kids,978-4550069960
359511,MY SCHOOL - PICTURE WORD BOOK (English)        (Paperback),Language: English,English,B0971811,0,Kids,#N/A
359512,MY TOWN - PICTURE WORD BOOK (English)        (Paperback),Language: English,English,B0970586,0,Kids,#N/A
358987,Peppa Pig: George Catches a Cold (English)        (Paperback),Language: English,English,B0970519,2,Kids,978-9350641552
358981,Peppa Pig: George's New Dinosaur (English)        (Paperback),Language: English,English,B0970523,4,Kids,978-1472381965
358016,Peppa Pig: Peppa Goes Ice Skating,Language: English,English,B0970535,8,Kids,978-0723292081
358984,Peppa Pig: Peppa Goes Skiing (English)        (Paperback),Language: English,English,B0970515,6,kids,978-0241264973
355924,Peppa Pig: Peppa Goes to Hospital: My First Storybook : Peppa Goes to Hospital My First Storybook (English)        (Board book),Language: English,English,B0970542,4,Kids,#N/A
358985,Peppa Pig: Peppa Plays Football (English)        (Paperback),Language: English,English,B0970514,2,Kids,978-0241319611
359413,PIED PIPER OF HAMELIN,Language: English,English,B0970580,1,Kids,978-0146003318
359415,Puss In Boots,Language: English,English,B0970571,0,Kids,978-1474924610
359424,Railway Children,Language: English,English,B0970573,0,Kids,#N/A
359433,Read and Shine â The Big Game,Language: English,English,B0971371,0,Kids,978-0762462872
367845,ROBIN HOOD (English) 1st  Edition        (Paperback),Language: English,English,B0970585,0,Kids,978-4550069960
359461,Sacrifice Of Lssac,Language: English,English,B0970598,0,Kids,978-8174829177
359434,Sam the Cat,Language: English,English,B0971393,0,Kids,978-0007185726
359446,Story Of The Prodigal Son,Language: English,English,B0970594,1,Kids,978-1629997445
359025,Tell Me Where? (English)        (Paperback),Language: English,English,B0973319,5,kids,978-9390166268
382601,The Autobiography OfBenjamin Franklin,Language: English,English,B0970607,0,Autobiography,#N/A
359423,The Bell,Language: English,English,B0970557,2,Kids,978-0887511240
359445,The birth of Christ,Language: English,English,B0970556,2,Kids,#N/A
359420,The Hidden Hunter,Language: English,English,B0970592,0,Kids,978-9351678274
359410,The Wooden Horse,Language: English,English,B0970584,1,Kids,978-1474924658
367816,Tinkle digest No 271 (English)        (Paperback),Language: English,English,B0977885,3,Comics,978-4550069960
382692,UGLY DUCKLING (English)        (Paperback),Language: English,English,B0970579,0,Kids,978-1505686852
251990,A LADY OF HIS OWN,"Laurens, Stephanie",English,B0973045,1,Romance,#N/A
252029,PROMISE IN A KISS,"Laurens, Stephanie",English,B0973063,2,Romance,978-8498726077
203564,THE UNTAMED BRIDE,"Laurens, Stephanie",English,B0973054,0,Romance,#N/A
190302,Brushing Up the Years,"Laxman, R K",English,B0971291,4,Indian writing,978-0670057993
191420,Dose Of Laughter,"Laxman, R. K.",English,B0971079,2,Indian writing,978-0143028932
191769,Laugh With Laxman: Vol. 2,"Laxman, R. K.",English,B0971078,0,Indian writing,#N/A
191403,Distorted Mirror,"Laxman, R.K.",English,B0971077,1,Indian writing,#N/A
202959,Vote for Laughter,"Laxman, R.K.",English,B0971040,1,Indian writing,978-0143456827
186673,GANGA (515),Laxmi Seshadri,English,B0972047,6,Kids,#N/A
363642,Killing Floor,Lee Child,English,B0971520,5,Fiction,#N/A
352270,Never Go Back (English),Lee Child,English,B0971514,3,Fiction,978-0553825541
404920,Night School (Jack Reacher #21),Lee Child,English,B01006419,4,Fiction,#N/A
360543,Worth Dying For,Lee Child,English,B0971493,2,Fiction,978-0553825497
361102,Gone Tomorrow (English),Lee Child ,English,B0971525,1,Fiction,978-0553818123
359099,Jack Reacher (One Shot) (English)        (Paperback),Lee Child ,English,B0971529,2,Fiction,978-1780480688
369063,Make Me (Jack Reacher Thriller),Lee Child ,English,B0971498,2,Fiction,978-0804192897
363682,Nothing To Lose (English),Lee Child ,English,B0971532,1,Fiction,978-8184981919
361104,The Affair (English),Lee Child ,English,B0971534,0,Fiction,978-0310223344
363666,Tripwire (English),Lee Child ,English,B0971528,2,Fiction,978-0553811858
366412,Without Fail,Lee Child ,English,B0971516,3,Fiction,978-0857500090
376430,Ghost Guest / The Viper God,Lee Falk,English,B0973100,1,Comics,978-4550069960
376424,Phantom Singles 12T: Graffiti/Return Of Chatu,Lee Falk,English,B0973093,0,Comics,#N/A
376432,Phantom Singles 12T: The Animal Collector / The Treasure Hunters,Lee Falk,English,B0973085,2,Comics,978-1472381941
376428,Phantom Singles 12T: The Hit Men/Ghost Pirates,Lee Falk,English,B0973098,1,Comics,#N/A
376429,Phantom Singles 12T: The Locust God/The Jungle Gang,Lee Falk,English,B0973097,0,Comics,#N/A
376423,Phantom Singles 12T: The Secret City/Secret Temple On Eden,Lee Falk,English,B0973096,2,Comics,#N/A
376425,Stripes / Jungle Mystery,Lee Falk,English,B0973094,0,Comics,978-0195622577
376426,The Connoisseurs / The Dark Pirates,Lee Falk,English,B0973095,0,Comics,978-0143108863
376431,The Immortal Man / Ordeal at Sea,Lee Falk,English,B0973099,0,Comics,978-8128639234
196919,TO KILL A MOCKING BIRD,"Lee, Harper",English,B0971241,3,Fiction,978-0099549482
361971,Total Fitness : The Leena Mogre Way,Leena Mogre ,English,B0970447,2,Health & Fitness,978-9352644285
188639,HOW TO TALK TO ANYONE : 92 LITTLE TRICKS,Leil Lowndes,English,B01085747,1,Self Help,978-0007272617
383640,"Alexander And The Wind-Up Mouse (Step Into Reading, Step 3)",Leo Lionni,English,B0971945,0,Kids,978-8188695102
383620,"Frederick (Step Into Reading, Step 3)",Leo Lionni,English,B0971849,1,Kids,978-0385755504
359001,First Skills : Counting (English)        (Paperback),Lesle Clark ,English,B0971690,0,Kids,978-8122203165
359002,First Skills : Abc (English)        (Hardcover),"Lesle, Clark ",English,B0971693,0,Kids,978-8174829184
363677,Christmas Around The World (English)        (Hardcover),Lesley Sims ,English,B0971109,0,Kids,978-8129141996
191179,Freakonomics,"Levitt, S D/Dubner, S J",English,B0970620,1,Management,#N/A
243567,Alice In Wonderland,Lewis Carroll,English,B0973152,5,Classic,#N/A
373527,Alices Adventures in Wonderland,Lewis Carroll,English,B0971058,3,Classic,978-9380816715
379361,Junior Classic - Book 1,Lewis Carroll And Susan Coolidge,English,B0972048,6,Classic,978-8129138859
188670,PRINCE CASPIAN B format,"Lewis, C S",English,B0973555,2,Teen,978-4550069960
188671,The Horse and his Boy B format,"Lewis, C S",English,B0972886,0,Classic,978-1474800624
188672,The Last Battle,"Lewis, C S",English,B0973625,0,Classic,978-1539816614
188673,"THE LION, THE WITCH & THE WARDROBE","Lewis, C S",English,B0972893,1,Teen,#N/A
188674,THE MAGICIAN'S NEPHEW B FORMAT,"Lewis, C S",English,B0973460,8,Teen,978-8129141842
188675,The Silver Chair B Format,"Lewis, C S",English,B0973556,0,Classic,#N/A
188676,THE VOYAGE OF THE DAWN TREADER B FORMAT,"Lewis, C S",English,B0972889,0,Classic,#N/A
229399,Light From Many Lamps,Lillian Watson,English,B0973838,2,Spritual,978-0685200827
223849,Big Nate The Boy With The Biggest Head In The World,Lincoin Peirce,English,B0972874,1,Pre Teen,978-9350641552
223849,Big Nate The Boy With The Biggest Head In The World,Lincoin Peirce,English,B0977709,0,Pre Teen,978-9350641552
306163,Big Nate Boredom Buster,Lincoln Peirce,English,B0972869,0,Teen,978-0007451906
333891,Big Nate Flips Out,Lincoln Peirce,English,B0972878,3,Pre Teen,#N/A
333891,Big Nate Flips Out,Lincoln Peirce,English,B0977720,3,Pre Teen,978-1933032986
333892,Big Nate Fun Blaster,Lincoln Peirce,English,B0972867,1,Pre Teen,978-0007457137
